base,folder,camera,file,subfolder,filename,class,count,date_time,date_time_original,focal_length,exif_image_width,exif_image_length,waypoint,site,habitat,canopy_cov,elev_m,sui_top,sui_bottom,lon,lat,face_num,face_dir,camera angle,incline parallel,incline perpendicular,distance to quadrat_cm,deploy date,removal date,notes,aji_note
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0986.JPG.JPG,Euphrasia rostkoviana aggr.,2,2023:08:06 21:00:25,2023:08:06 21:00:25,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0987.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:06 22:00:27,2023:08:06 22:00:27,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0988.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:07 05:00:01,2023:08:07 05:00:01,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0989.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:07 06:00:03,2023:08:07 06:00:03,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0990.JPG.JPG,White flower,2,2023:08:07 07:00:04,2023:08:07 07:00:04,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0990.JPG.JPG,cf. Lamiaceae,1,2023:08:07 07:00:04,2023:08:07 07:00:04,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0991.JPG.JPG,White flower,2,2023:08:07 08:00:06,2023:08:07 08:00:06,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0992.JPG.JPG,White flower,1,2023:08:07 09:00:07,2023:08:07 09:00:07,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0993.JPG.JPG,White flower,2,2023:08:07 10:00:09,2023:08:07 10:00:09,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0998.JPG.JPG,Yellow flower,1,2023:08:07 15:00:16,2023:08:07 15:00:16,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0999.JPG.JPG,Yellow flower,2,2023:08:07 16:00:18,2023:08:07 16:00:18,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,100MEDIA,CalPhe2023_CID023_DCIM_100MEDIA_DSCF0999.JPG.JPG,cf. Lamiaceae,1,2023:08:07 16:00:18,2023:08:07 16:00:18,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0001.JPG.JPG,Yellow flower,4,2023:08:07 17:00:19,2023:08:07 17:00:19,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0001.JPG.JPG,White flower,3,2023:08:07 17:00:19,2023:08:07 17:00:19,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0002.JPG.JPG,Yellow flower,6,2023:08:07 18:00:21,2023:08:07 18:00:21,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0002.JPG.JPG,cf. Lamiaceae,1,2023:08:07 18:00:21,2023:08:07 18:00:21,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0002.JPG.JPG,White flower,3,2023:08:07 18:00:21,2023:08:07 18:00:21,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0003.JPG.JPG,Yellow flower,1,2023:08:07 19:00:22,2023:08:07 19:00:22,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0003.JPG.JPG,White flower,1,2023:08:07 19:00:22,2023:08:07 19:00:22,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0003.JPG.JPG,cf. Lamiaceae,1,2023:08:07 19:00:22,2023:08:07 19:00:22,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0004.JPG.JPG,cf. Lamiaceae,1,2023:08:07 20:00:24,2023:08:07 20:00:24,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0004.JPG.JPG,Yellow flower,1,2023:08:07 20:00:24,2023:08:07 20:00:24,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0004.JPG.JPG,White flower,1,2023:08:07 20:00:24,2023:08:07 20:00:24,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0005.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:07 21:00:25,2023:08:07 21:00:25,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0006.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:07 22:00:27,2023:08:07 22:00:27,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0007.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:08 05:00:01,2023:08:08 05:00:01,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0008.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:08 06:00:02,2023:08:08 06:00:02,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0009.JPG.JPG,cf. Lamiaceae,2,2023:08:08 07:00:04,2023:08:08 07:00:04,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0009.JPG.JPG,Yellow flower,1,2023:08:08 07:00:04,2023:08:08 07:00:04,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0009.JPG.JPG,Blue flower,1,2023:08:08 07:00:04,2023:08:08 07:00:04,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0009.JPG.JPG,White flower,1,2023:08:08 07:00:04,2023:08:08 07:00:04,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0010.JPG.JPG,cf. Lamiaceae,1,2023:08:08 08:00:05,2023:08:08 08:00:05,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0010.JPG.JPG,White flower,2,2023:08:08 08:00:05,2023:08:08 08:00:05,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0010.JPG.JPG,Blue flower,1,2023:08:08 08:00:05,2023:08:08 08:00:05,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0011.JPG.JPG,cf. Lamiaceae,1,2023:08:08 09:00:07,2023:08:08 09:00:07,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0011.JPG.JPG,Alchemilla vulgaris,1,2023:08:08 09:00:07,2023:08:08 09:00:07,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0012.JPG.JPG,cf. Lamiaceae,1,2023:08:08 10:00:08,2023:08:08 10:00:08,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0012.JPG.JPG,Yellow flower,1,2023:08:08 10:00:08,2023:08:08 10:00:08,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0012.JPG.JPG,White flower,1,2023:08:08 10:00:08,2023:08:08 10:00:08,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0013.JPG.JPG,Yellow flower,1,2023:08:08 11:00:10,2023:08:08 11:00:10,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0013.JPG.JPG,cf. Lamiaceae,1,2023:08:08 11:00:10,2023:08:08 11:00:10,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0013.JPG.JPG,Alchemilla vulgaris,4,2023:08:08 11:00:10,2023:08:08 11:00:10,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0013.JPG.JPG,White flower,1,2023:08:08 11:00:10,2023:08:08 11:00:10,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0014.JPG.JPG,Yellow flower,2,2023:08:08 12:00:11,2023:08:08 12:00:11,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0014.JPG.JPG,cf. Lamiaceae,1,2023:08:08 12:00:11,2023:08:08 12:00:11,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0014.JPG.JPG,White flower,3,2023:08:08 12:00:11,2023:08:08 12:00:11,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0015.JPG.JPG,Yellow flower,3,2023:08:08 13:00:13,2023:08:08 13:00:13,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0015.JPG.JPG,cf. Lamiaceae,1,2023:08:08 13:00:13,2023:08:08 13:00:13,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0015.JPG.JPG,White flower,1,2023:08:08 13:00:13,2023:08:08 13:00:13,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0015.JPG.JPG,Alchemilla vulgaris,1,2023:08:08 13:00:13,2023:08:08 13:00:13,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0016.JPG.JPG,Yellow flower,1,2023:08:08 14:00:14,2023:08:08 14:00:14,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0016.JPG.JPG,White flower,1,2023:08:08 14:00:14,2023:08:08 14:00:14,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0016.JPG.JPG,cf. Lamiaceae,1,2023:08:08 14:00:14,2023:08:08 14:00:14,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0016.JPG.JPG,Alchemilla vulgaris,2,2023:08:08 14:00:14,2023:08:08 14:00:14,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0017.JPG.JPG,Yellow flower,1,2023:08:08 15:00:16,2023:08:08 15:00:16,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0017.JPG.JPG,cf. Lamiaceae,1,2023:08:08 15:00:16,2023:08:08 15:00:16,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0017.JPG.JPG,White flower,1,2023:08:08 15:00:16,2023:08:08 15:00:16,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0018.JPG.JPG,cf. Lamiaceae,2,2023:08:08 16:00:17,2023:08:08 16:00:17,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0018.JPG.JPG,Yellow flower,3,2023:08:08 16:00:17,2023:08:08 16:00:17,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0018.JPG.JPG,White flower,1,2023:08:08 16:00:17,2023:08:08 16:00:17,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0019.JPG.JPG,Yellow flower,1,2023:08:08 17:00:18,2023:08:08 17:00:18,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0019.JPG.JPG,White flower,1,2023:08:08 17:00:18,2023:08:08 17:00:18,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0019.JPG.JPG,cf. Lamiaceae,1,2023:08:08 17:00:18,2023:08:08 17:00:18,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0019.JPG.JPG,cf. Euphrasia rostkoviana,1,2023:08:08 17:00:18,2023:08:08 17:00:18,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0020.JPG.JPG,cf. Lamiaceae,1,2023:08:08 18:00:20,2023:08:08 18:00:20,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0020.JPG.JPG,White flower,3,2023:08:08 18:00:20,2023:08:08 18:00:20,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0020.JPG.JPG,Yellow flower,1,2023:08:08 18:00:20,2023:08:08 18:00:20,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0021.JPG.JPG,cf. Lamiaceae,1,2023:08:08 19:00:21,2023:08:08 19:00:21,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0021.JPG.JPG,White flower,3,2023:08:08 19:00:21,2023:08:08 19:00:21,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0022.JPG.JPG,cf. Lamiaceae,1,2023:08:08 20:00:23,2023:08:08 20:00:23,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0022.JPG.JPG,White flower,2,2023:08:08 20:00:23,2023:08:08 20:00:23,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0023.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:08 21:00:24,2023:08:08 21:00:24,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0024.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:08 22:00:26,2023:08:08 22:00:26,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0025.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:09 05:00:01,2023:08:09 05:00:01,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0026.JPG.JPG,Euphrasia rostkoviana aggr.,1,2023:08:09 06:00:03,2023:08:09 06:00:03,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0027.JPG.JPG,White flower,1,2023:08:09 07:00:04,2023:08:09 07:00:04,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0028.JPG.JPG,cf. Lamiaceae,1,2023:08:09 08:00:05,2023:08:09 08:00:05,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0031.JPG.JPG,Yellow flower,1,2023:08:09 11:00:10,2023:08:09 11:00:10,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0031.JPG.JPG,cf. Lamiaceae,1,2023:08:09 11:00:10,2023:08:09 11:00:10,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0031.JPG.JPG,White flower,1,2023:08:09 11:00:10,2023:08:09 11:00:10,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0032.JPG.JPG,Yellow flower,1,2023:08:09 12:00:11,2023:08:09 12:00:11,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
,,CID023,DCIM,101MEDIA,CalPhe2023_CID023_DCIM_101MEDIA_DSCF0032.JPG.JPG,cf. Lamiaceae,1,2023:08:09 12:00:11,2023:08:09 12:00:11,5/2,5200,3900,552,cal,subalpine,0,1000,756290,195000,9.48949,46.88773,195,s,-10,12,15,420,27.04.2022,06.10.2022,NA,NA
